no,name,year,cc,distance,color,gear,fuel,option,seat,flooding,insurance,release,price
24,기아 K5 2.0 스마트,2010,1998,100000,흰색,자동,가솔린,0,5,0,0,2145,500
3,아우디 A6 3세대 2.4,2006,2393,112782,은색,자동,가솔린,0,5,0,1,5990,500
416,기아 K3 1.6 GDI 럭셔리,2012,1591,89456,흰색,자동,가솔린,21,5,0,5,1708,499
672,쉐보레 말리부 2.0 디젤 LT 디럭스팩,2014,1956,110000,흰색,자동,디젤,33,5,0,1,2920,499
690,기아 레이 1.0 가솔린 프레스티지,2013,998,77545,흰색투톤,자동,가솔린,27,5,0,2,1490,499
216,쌍용 코란도 C 클래시 2WD 컴포트,2011,1998,80000,흰색,자동,디젤,23,5,0,9,2675,499
230,현대 베라크루즈 4WD 300VX 럭셔리,2007,2959,195376,흰색,자동,디젤,7,7,0,12,3881,499
454,쉐보레 스파크 LT,2014,995,66699,노란색,자동,가솔린,23,5,0,2,1168,499
127,현대 아반떼MD M16 GDi 블루세이버,2011,1591,66929,흰색,자동,가솔린,18,5,0,8,1790,499
23,기아 오피러스 프리미엄 GH270 스페셜,2010,2656,167000,검정투톤,자동,가솔린,28,5,0,2,3574,499
137,기아 레이 1.0 터보 프레스티지,2014,998,170000,흰색,자동,가솔린,23,5,0,6,1574,499
2,현대 i30 1.6 VVT 프리미어,2009,1591,104600,검정색,자동,가솔린,18,5,0,7,1743,499
85,쉐보레 크루즈 2.0 LTZ 플러스,2014,1998,125000,검정색,자동,디젤,26,5,0,0,2307,499
11,현대 투싼ix 디젤 LX20 2WD 럭셔리,2009,1995,167700,은색,자동,디젤,22,5,0,10,2390,499
99,기아 레이 1.0 가솔린 프레스티지,2015,998,72000,검정색,자동,가솔린,26,5,0,3,1534,490
111,현대 뉴 i30 1.6 VGT PYL,2013,1582,81000,흰색,자동,디젤,33,5,0,9,2095,490
131,현대 제네시스 쿠페 200 터보 R,2009,1998,112928,검정투톤,자동,가솔린,0,4,0,6,2942,490
137,현대 베라크루즈 2WD 300VXL 프리미엄,2008,2959,178888,은색,자동,디젤,0,7,0,9,4239,490
223,쉐보레 올란도 2.0 디젤 LT 세이프티팩,2014,1998,167194,진회색,자동,디젤,24,7,0,3,2687,490
227,쉐보레 올란도 2.0 디젤 LTZ 프리미엄,2011,1998,131810,회색,자동,디젤,23,7,0,3,2560,490
451,기아 레이 1.0 가솔린 프레스티지,2012,998,130000,진회색,자동,가솔린,24,5,0,6,1495,490
549,쉐보레 올란도 2.0 LPI LT 프리미엄,2011,1998,163847,진회색,자동,LPG,20,7,0,5,2139,490
685,쉐보레 말리부 2.0 LTZ 디럭스팩,2013,1998,142000,검정색,자동,LPG,33,5,0,2,3015,490
255,쌍용 체어맨W CW700 프레스티지,2009,3598,127996,검정색,자동,가솔린,0,5,0,12,6620,490
301,현대 더 럭셔리 그랜져 Q240 디럭스,2010,2359,121000,검정색,자동,가솔린,24,5,0,9,2891,490
365,기아 더 뉴 모닝 1.0 가솔린 디럭스,2016,998,81480,검정색,자동,가솔린,0,5,0,3,1115,490
410,기아 올 뉴 모닝 1.0 가솔린 럭셔리,2011,998,99000,흰색,자동,가솔린,28,5,0,6,1176,490
223,BMW 3시리즈 320i,2002,1997,135000,흰색,자동,가솔린,19,5,0,2,5300,490
333,르노삼성 SM7 뉴 아트 SE23 플러스,2009,2349,143753,검정색,자동,가솔린,21,5,0,14,2930,490
184,르노삼성 SM7 뉴 아트 SE23 플러스,2009,2349,143753,검정색,자동,가솔린,21,5,0,14,2930,490
24,현대 엑센트 1.6 VGT 위트 프리미어,2011,1582,117869,진회색,자동,디젤,22,5,0,4,1550,490
75,현대 더 뉴 아반떼 1.6 GDi 스타일,2014,1591,47288,은색,자동,가솔린,17,5,0,6,1395,490
84,기아 그랜드카니발 GLX 최고급형,2007,2902,156000,진주색,자동,디젤,21,11,0,2,2510,490
17,현대 제네시스 BH330 그랜드,2009,3342,156900,검정색,자동,가솔린,24,5,0,5,4149,490
28,현대 더 뉴 아반떼 1.6 VGT 모던,2014,1582,134000,흰색,자동,디젤,28,5,0,6,2090,490
432,현대 YF쏘나타 2.0 Y20 프라임 최고급형,2009,1998,94670,흰색,자동,가솔린,23,5,0,3,2500,480
95,기아 오피러스 프리미엄 GH270 스페셜 럭셔리,2010,2656,139000,검정색,자동,가솔린,29,5,0,1,3927,480
299,기아 올 뉴 모닝 1.0 가솔린 디럭스,2014,998,90944,베이지색,자동,가솔린,17,5,0,1,1070,480
9,기아 레이 1.0 가솔린 럭셔리,2014,998,80000,검정색,자동,가솔린,20,5,0,2,1426,480
59,현대 뉴 에쿠스 VS 380 럭셔리,2009,3778,397000,검정색,자동,가솔린,0,5,0,8,6622,480
202,아우디 A4 4세대 2.0 TFSI 콰트로 다이나믹,2009,1984,149000,흰색,자동,가솔린,24,5,0,12,5310,480
5,기아 K3 1.6 GDI 럭셔리,2014,1591,82000,흰색,자동,가솔린,30,5,0,7,1734,480
121,기아 올 뉴 모닝 1.0 가솔린 스마트,2014,998,62578,진회색,자동,가솔린,14,5,0,3,955,480
229,현대 뉴 i30 1.6 GDi 익스트림,2011,1591,161736,흰색,자동,가솔린,29,5,0,5,2005,470
247,쉐보레 캡티바 2.0 디젤 2WD LS 프리미엄,2011,2231,184290,흰색,자동,디젤,0,7,0,5,2770,470
628,르노삼성 뉴 SM5 SE 플러스,2010,1998,69000,검정색,자동,가솔린,28,5,0,3,2370,470
676,기아 K3 1.6 GDI 프레스티지,2013,1591,77955,흰색,자동,가솔린,29,5,0,6,1875,470
254,쌍용 체어맨W CW700 프레스티지,2008,3598,117627,검정색,자동,가솔린,41,5,0,7,6620,470
163,현대 그랜드스타렉스 WAGON 12인승 CVX 럭셔리,2008,2497,178049,검정색,수동,디젤,0,12,0,7,2270,470
202,현대 아반떼MD M16 GDi 프리미어,2010,1591,111608,흰색,자동,가솔린,0,5,0,2,1810,470
49,현대 아반떼MD M16 GDi 프리미어,2010,1591,111608,흰색,자동,가솔린,0,5,0,2,1810,470
90,쉐보레 더 넥스트 스파크 1.0 LS 베이직,2017,999,110000,청색,자동,가솔린,11,5,0,2,999,470
76,기아 오피러스 프리미엄 GH270 스페셜,2009,2656,156000,은색,자동,가솔린,24,5,0,3,3574,470
1,현대 그랜드스타렉스 VAN 5인승 CVX 럭셔리,2007,2497,130000,은색,수동,디젤,0,5,0,4,2099,469
729,기아 더 뉴 모닝 1.0 가솔린 스마트,2015,998,61350,베이지색,자동,가솔린,0,5,0,3,955,460
190,기아 올 뉴 모닝 1.0 가솔린 럭셔리 스포츠,2012,998,95000,진회색,자동,가솔린,26,5,0,7,1105,460
248,쌍용 체어맨W CW700 VVIP,2008,3598,185226,검정색,자동,가솔린,41,5,0,6,7270,460
306,쉐보레 더 넥스트 스파크 1.0 LT,2016,999,45897,흰색,자동,가솔린,21,5,0,4,1136,460
7,현대 NF쏘나타 트랜스폼 N20 LPI 프리미어,2008,1998,92381,흰색,자동,LPG,0,5,0,2,1849,460
63,현대 YF쏘나타 2.0 Y20 프리미어,2010,1998,91572,검정색,자동,가솔린,25,5,0,9,2547,460
150,현대 벨로스터 DCT 팩,2011,1591,172871,검정색,자동,가솔린,26,4,0,8,2200,460
29,현대 더 럭셔리 그랜져 Q270 24주년 스페셜에디션 럭셔리I,2010,2656,209204,흰색,자동,가솔린,10,5,0,4,3082,460
76,닛산 큐브 3세대 1.8 S CVT,2012,1798,187000,흰색,자동,가솔린,14,5,0,5,2240,460
122,기아 레이 1.0 가솔린 럭셔리,2015,998,60000,흰색,자동,가솔린,19,5,0,0,1426,460
227,기아 K5 2.0 럭셔리,2010,1998,173344,흰색,자동,가솔린,2,5,0,5,2495,460
75,기아 K5 2.0 럭셔리,2010,1998,173344,흰색,자동,가솔린,2,5,0,5,2495,460
23,폭스바겐 뉴비틀 2세대 2.0 DLX,2004,1984,96176,노란색,자동,가솔린,8,4,0,3,3320,458
83,기아 스포티지R 2.0 디젤 2WD TLX 고급형,2011,1995,166000,흰색,자동,디젤,28,5,0,11,2187,450
94,기아 더 뉴 모닝 1.0 가솔린 디럭스,2015,998,53000,흰색,자동,가솔린,18,5,0,7,1115,450
225,쉐보레 더 넥스트 스파크 1.0 LS,2017,999,67261,은색,자동,가솔린,10,5,0,0,1036,450
242,현대 제네시스 BH330 그랜드,2009,3342,195204,은색,자동,가솔린,0,5,0,4,4149,450
663,기아 오피러스 프리미엄 GH270 디럭스 스페셜,2011,2656,72000,진주색,자동,가솔린,33,5,0,3,3781,450
696,쉐보레 말리부 2.0 LTZ,2013,1998,67089,진회색,자동,가솔린,32,5,0,1,2873,450
142,쌍용 뉴코란도 290SR 소프트 탑 디젤 최고급형,2001,2874,206000,검정색,자동,디젤,16,4,0,6,2406,450
215,기아 레이 1.0 가솔린 프레스티지,2013,998,120400,검정색,자동,가솔린,24,5,0,1,1490,450
223,기아 올 뉴 모닝 1.0 가솔린 베이직 플러스 JA,2017,998,87200,흰색,자동,가솔린,10,5,0,3,950,450
390,현대 제네시스 쿠페 200 터보 P,2009,1998,140754,검정색,자동,가솔린,27,4,0,9,2641,450
12,르노삼성 뉴 SM3 SE 블랙,2010,1596,131131,흰색,자동,가솔린,20,5,0,3,1690,450
64,현대 그랜저 뉴 럭셔리 Q270 LPi 팩 II,2008,2656,70792,검정색,자동,LPG,22,5,0,0,2505,450
64,현대 YF쏘나타 2.0 Y20 프리미어 최고급형,2010,1998,138977,흰색,자동,가솔린,32,5,0,8,2580,450
131,현대 아반떼MD M16 GDi 프리미어,2012,1591,99905,검정색,자동,가솔린,21,5,0,2,1810,450
159,현대 그랜드스타렉스 WAGON 12인승 CVX 밸류,2020,2497,148782,은색,자동,디젤,0,12,0,0,2082,450
217,BMW 7시리즈 750Li,2007,4799,300000,기타색상,자동,가솔린,34,5,0,11,18520,450
247,쉐보레 더 넥스트 스파크 1.0 LT 플러스,2016,999,100000,은색,자동,가솔린,19,5,0,4,1206,450
11,재규어 X타입,2004,2495,156904,은색,자동,가솔린,19,5,0,4,5690,450
19,쌍용 액티언 CX7 2WD 최고급형,2007,1998,197335,자주색,자동,디젤,27,5,0,11,2242,450
39,르노삼성 뉴 SM3 SE 블랙,2011,1596,57791,흰색,자동,가솔린,20,5,0,3,1690,450
42,현대 YF쏘나타 2.4 F24 GDI 최고급형,2010,2359,187175,검정색,자동,가솔린,38,5,0,12,2992,450
69,현대 그랜져TG Q270 LPI 장애인용,2007,2656,140000,검정색,자동,LPG,23,5,0,13,24120,450
106,쌍용 액티언 CX5 4WD 최고급형,2006,1998,161670,흰색,자동,디젤,7,5,0,3,2096,450
123,벤츠 E클래스 E240,2001,2597,117394,은색,자동,가솔린,15,5,0,4,7060,450
161,기아 올 뉴 모닝 바이퓨얼 스마트,2014,998,94000,흰색,자동,가솔린/LPG겸용,3,5,0,2,1085,450
9,기아 올 뉴 모닝 바이퓨얼 스마트,2014,998,94000,흰색,자동,가솔린/LPG겸용,3,5,0,2,1085,450
38,폭스바겐 뉴비틀 2세대 2.0 DLX,2005,1984,171760,분홍색,자동,가솔린,14,4,0,1,3220,450
52,푸조 308 1.6 HDi MCP SW,2010,1560,187000,은색,자동,디젤,18,5,0,4,3390,450
14,쉐보레 스파크 LS,2014,995,39300,검정색,자동,가솔린,13,5,0,1,1055,450
14,쉐보레 스파크 LS,2014,995,39300,검정색,자동,가솔린,13,5,0,1,1055,450
7,기아 K5 2.0 럭셔리,2011,1998,105000,진주색,자동,가솔린,29,5,0,12,2500,450
6,쉐보레 올란도 2.0 디젤 LT 프리미엄,2013,1998,227179,회색,자동,디젤,20,7,0,3,2502,450
69,쉐보레 크루즈 2.0 LTZ 플러스,2011,1998,106000,진회색,자동,디젤,28,5,0,6,2251,450
783,쉐보레 더 넥스트 스파크 1.0 LS,2016,999,113930,흰색,자동,가솔린,11,5,0,2,1036,449
5,쉐보레 더 넥스트 스파크 1.0 LS,2016,999,113930,흰색,자동,가솔린,11,5,0,2,1036,449
736,르노삼성 SM7 뉴 아트 SE23 플러스,2008,2349,88753,검정색,자동,가솔린,23,5,0,5,2930,440
187,쉐보레 크루즈 2.0 LTZ 플러스,2014,1998,120000,흰색,자동,디젤,25,5,0,2,2307,440
241,현대 벨로스터 터보 D 스펙,2013,1591,53942,노란색,자동,가솔린,0,4,0,0,2130,440
249,현대 벨로스터 익스트림,2011,1591,129551,빨간색,자동,가솔린,0,4,0,11,2095,440
411,쉐보레 스파크 LPGi LS 스타,2013,995,97561,검정색,자동,LPG,18,5,0,2,1216,440
505,쌍용 슈퍼렉스턴 RX5 2WD 고급형,2010,2696,120000,검정색,자동,디젤,18,7,0,4,2735,440
2,쌍용 슈퍼렉스턴 RX5 2WD 고급형,2010,2696,120000,검정색,자동,디젤,18,7,0,4,2735,440
85,현대 아반떼MD M16 GDi 럭셔리,2010,1591,57430,진회색,자동,가솔린,15,5,0,5,1520,440
186,쌍용 코란도 C 클래시 2WD,2012,1998,158476,진회색,자동,디젤,25,5,0,4,2630,440
126,쌍용 코란도 C 클래시 2WD 컴포트,2012,1998,183399,진회색,자동,디젤,27,5,0,1,2675,440
214,현대 아반떼MD M16 GDi 에비뉴,2013,1591,83989,흰색,자동,가솔린,0,5,0,4,1785,440
228,기아 올 뉴 모닝 1.0 가솔린 럭셔리,2012,998,60576,회색,자동,가솔린,3,5,0,0,1176,440
63,현대 아반떼MD M16 GDi 에비뉴,2013,1591,83989,흰색,자동,가솔린,0,5,0,4,1785,440
76,기아 올 뉴 모닝 1.0 가솔린 럭셔리,2012,998,60576,회색,자동,가솔린,3,5,0,0,1176,440
133,르노삼성 SM5 노바 디젤 D,2015,1461,158311,진회색,자동,디젤,30,5,0,13,2590,439
464,쉐보레 트랙스 1.4 가솔린 LT 레더 패키지,2014,1362,190000,흰색,자동,가솔린,6,5,0,2,2184,439
39,쉐보레 더 넥스트 스파크 1.0 LTZ,2016,999,100000,검정색,자동,가솔린,27,5,0,1,1308,439
229,기아 K7 VG270 럭셔리,2010,2656,198600,검정색,자동,가솔린,32,5,0,6,3330,435
220,기아 레이 1.0 가솔린 디럭스,2014,998,181323,하늘색,자동,가솔린,10,5,0,2,1281,430
532,쉐보레 스파크 LT,2012,995,42148,검정색,자동,가솔린,12,5,0,2,1143,430
576,기아 레이 1.0 가솔린 디럭스 스페셜,2013,998,109000,하늘색,자동,가솔린,17,5,0,9,1310,430
674,기아 레이 1.0 가솔린 럭셔리,2015,998,51000,진주색,자동,가솔린,21,5,0,2,1426,430
692,쉐보레 어메이징 뉴 크루즈 2.0 디젤 LTZ,2015,1998,94337,흰색,자동,디젤,24,5,0,1,2279,430
63,기아 레이 1.0 가솔린 럭셔리,2012,998,59000,진주색,자동,가솔린,25,5,0,7,1375,430
170,기아 쏘울 1.6 2U 쿨,2009,1591,98463,흰색,자동,가솔린,18,5,0,3,1687,430
237,르노삼성 올 뉴 SM7 LE,2011,2495,176264,검정색,자동,가솔린,39,5,0,12,3166,430
244,기아 그랜드카니발 LPI GLX 기본형,2008,2656,171880,흰색,자동,LPG,9,9,0,3,2655,430
122,현대 YF쏘나타 2.0 Y20 프라임 최고급형,2010,1998,161260,흰색,자동,가솔린,29,5,0,0,2500,430
11,기아 K5 하이브리드 500H 프레스티지,2011,1999,250000,검정색,자동,가솔린,29,5,0,5,3168,430
32,현대 싼타페CM 2.0 VGT MLX 2WD 고급형,2008,1991,160000,흰색,자동,디젤,23,7,0,7,2728,430
543,쉐보레 스파크 LT,2014,995,97769,보라색,자동,가솔린,17,5,0,0,1168,429
452,쉐보레 더 넥스트 스파크 1.0 LS,2016,999,90608,검정색,자동,가솔린,14,5,0,1,1036,429
119,르노삼성 SM5 노바 디젤 D,2015,1461,193607,흰색,자동,디젤,29,5,0,2,2590,420
548,현대 더 뉴 아반떼 1.6 GDi 스타일,2013,1591,162000,흰색,자동,가솔린,16,5,0,1,1395,420
572,현대 제네시스 쿠페 200 터보 P,2009,1998,115000,검정색,자동,가솔린,0,4,0,11,2641,420
604,현대 제네시스 BH330 그랜드 프라임팩,2009,3342,171000,은색,자동,가솔린,0,5,0,10,4440,420
613,쉐보레 스파크 LS 스타,2012,995,78767,검정색,자동,가솔린,13,5,0,1,1098,420
622,쉐보레 스파크 LT,2011,995,66000,흰색,자동,가솔린,14,5,0,1,1143,420
697,기아 K3 1.6 GDI 트렌디,2014,1591,63800,흰색,자동,가솔린,27,5,0,5,1837,420
122,현대 아반떼MD M16 GDi 럭셔리,2010,1591,1315518,검정색,자동,가솔린,18,5,0,3,1520,420
203,현대 엑센트 1.6 VGT 럭셔리,2011,1582,160000,흰색,자동,디젤,9,5,0,6,1429,420
234,현대 그랜드스타렉스 VAN 5인승 CVX 디럭스,2007,2497,159517,은색,자동,디젤,0,5,0,2,1983,420
515,현대 LF쏘나타 2.0 CVVL 스타일,2015,1999,170000,흰색,자동,가솔린,21,5,0,3,2204,420
12,현대 LF쏘나타 2.0 CVVL 스타일,2015,1999,170000,흰색,자동,가솔린,21,5,0,3,2204,420
161,현대 그랜드스타렉스 WAGON 11인승 CVX 프리미엄,2012,2497,336031,은색,자동,디젤,0,11,0,10,2255,420
12,기아 올 뉴 모닝 1.0 가솔린 디럭스,2012,998,77000,연두색,자동,가솔린,4,5,0,0,1000,420
31,쉐보레 스파크 LT,2011,995,65000,은색,자동,가솔린,17,5,0,0,1015,420
107,르노삼성 SM5 뉴 임프레션 LE 익스클루시브,2009,1998,102000,진주색,자동,가솔린,24,5,0,2,2460,420
152,현대 쏘나타 더 브릴리언트 2.0 CVVL 스타일,2012,1998,180687,흰색,자동,LPG,24,5,0,0,2040,420
10,현대 엑센트 1.4 VVT 스마트,2013,1396,110000,검정색,자동,가솔린,18,5,0,2,1196,419
427,현대 아반떼MD M16 GDi 프리미어,2010,1591,102834,흰색,자동,가솔린,0,5,0,6,1810,410
683,쉐보레 더 넥스트 스파크 1.0 LTZ,2016,999,41863,흰색,자동,가솔린,21,5,0,3,1308,410
6,현대 제네시스 쿠페 200 터보 D,2009,1998,177418,검정색,자동,가솔린,0,4,0,5,2320,410
782,기아 쏘울 1.6 2U 쿨,2009,1591,91312,베이지색,자동,가솔린,17,5,0,5,1753,409
4,기아 쏘울 1.6 2U 쿨,2009,1591,91312,베이지색,자동,가솔린,17,5,0,5,1753,409
18,쉐보레 더 넥스트 스파크 1.0 LT 플러스,2016,999,64934,파란색,자동,가솔린,0,5,0,2,1206,409
93,쉐보레 더 넥스트 스파크 1.0 LTZ,2017,999,20000,진회색,자동,가솔린,25,5,0,2,1291,400
231,르노삼성 뉴 QM5 디젤 4WD RE,2012,1995,210784,검정색,자동,디젤,30,5,0,1,3215,400
246,현대 뉴 i30 1.6 VGT 유니크,2012,1582,191508,흰색,자동,디젤,24,5,0,4,2045,400
712,기아 K7 VG240 디럭스 스페셜,2009,2359,47514,검정색,자동,가솔린,28,5,0,9,3070,400
730,현대 더 럭셔리 그랜져 Q270 럭셔리 스마트팩,2008,2656,85382,검정색,자동,가솔린,17,5,0,5,3362,400
96,쉐보레 스파크 팝 에디션 -,2014,995,29890,흰색,자동,가솔린,0,5,0,0,1218,400
143,도요타 bB 1.5,2009,1495,130000,검정색,자동,가솔린,0,5,0,4,2630,400
16,쉐보레 크루즈 1.8 LTZ 플러스,2013,1796,163353,흰색,자동,가솔린,0,5,0,3,2020,400
31,현대 NF쏘나타 트랜스폼 N20 프리미어 블랙 고급형,2008,1998,125000,진주색,자동,가솔린,21,5,0,6,2400,400
320,벤츠 E클래스 E240,2004,2597,247000,진주색,자동,가솔린,25,5,0,7,8290,400
167,벤츠 E클래스 E240,2004,2597,247000,진주색,자동,가솔린,25,5,0,7,8290,400
79,인피니티 M 35 Y50,2006,3498,142850,흰색,자동,가솔린,25,5,0,9,6270,400
83,쌍용 코란도 지프 하이디럭스 RSH 5,1995,2238,278,검정색,수동,디젤,2,5,0,3,1364,400
85,쉐보레 스파크 LPGi LS,2012,999,85200,흰색,자동,LPG,14,5,0,4,1123,400
142,닛산 알티마 4세대 2.5,2010,2488,182000,진회색,자동,가솔린,23,5,0,3,3390,399
433,현대 엑센트 1.4 VVT 프리미어,2011,1396,78953,흰색,자동,가솔린,17,5,0,0,1240,399
694,쉐보레 말리부 2.0 LT,2012,1998,149648,진주색,자동,가솔린,27,5,0,0,2526,399
56,현대 뉴 i30 1.6 GDi 유니크,2012,1591,185100,은색,자동,가솔린,20,5,0,7,1845,399
271,현대 그랜저 뉴 럭셔리 Q270 럭셔리,2009,2656,117000,은색,자동,가솔린,26,5,0,7,3182,399
437,르노삼성 뉴 SM3 SE,2013,1596,133471,검정색,자동,가솔린,0,5,0,3,1630,399
490,르노삼성 올 뉴 SM7 LE 아트,2011,2495,160000,흰색,자동,가솔린,5,5,0,5,3265,399
79,현대 아반떼MD M16 GDi 럭셔리,2011,1591,99576,검정색,자동,가솔린,18,5,0,2,1520,399
121,현대 아반떼MD M16 GDi 프리미엄,2011,1591,165602,흰색,자동,가솔린,21,5,0,13,1955,399
195,크라이슬러 세브링 컨버터블 2.7,2006,2736,132605,흰색,자동,가솔린,10,4,0,8,3790,399
9,르노삼성 뉴 SM5 RE,2010,1998,160000,검정색,자동,가솔린,38,5,0,1,2650,399
218,쉐보레 스파크 LS 스타,2012,995,40665,하늘색,자동,가솔린,11,5,0,0,1098,399
67,쉐보레 스파크 LS 스타,2012,995,40665,하늘색,자동,가솔린,11,5,0,0,1098,399
16,현대 i30 1.6 VVT 프리미어,2010,1591,118000,검정색,자동,가솔린,17,5,0,4,1743,399
92,기아 포르테 1.6 GDI 럭셔리,2011,1591,103000,연두색,자동,가솔린,21,5,0,1,1632,395
97,기아 더 뉴 모닝 1.0 가솔린 럭셔리,2016,998,59000,검정색,자동,가솔린,29,5,0,2,1190,390
109,현대 아반떼MD M16 GDi 프리미엄,2012,1591,33000,흰색,자동,가솔린,32,5,0,2,1955,390
198,현대 뉴스타렉스 점보 CRDI 12인승 2WD GRX 멀티 고급형,2005,2497,156698,노란색,자동,디젤,0,12,0,1,1726,390
335,기아 뉴 카렌스 2.0 LPI GLX 최고급형,2008,1998,105097,검정색,자동,LPG,17,7,0,4,1940,390
434,기아 올 뉴 모닝 1.0 가솔린 디럭스 스페셜,2012,998,106081,검정색,자동,가솔린,15,5,0,10,1050,390
64,기아 레이 1.0 가솔린 프레스티지,2012,998,137000,청옥색,자동,가솔린,27,5,0,3,1495,390
102,기아 올 뉴 모닝 1.0 가솔린 럭셔리 스포츠,2013,998,48000,진주색,자동,가솔린,26,5,0,5,1105,390
253,현대 제네시스 쿠페 200 터보 P,2009,1998,95389,빨간색,자동,가솔린,0,4,0,11,2641,390
405,르노삼성 SM7 뉴 아트 LE23,2009,2349,109277,흰색,자동,가솔린,33,5,0,3,3020,390
412,쉐보레 스파크 LT,2012,995,83012,흰색,자동,가솔린,18,5,0,3,1143,390
233,쌍용 슈퍼렉스턴 RX6 4WD 고급형,2009,2696,247700,은색,자동,디젤,24,7,0,5,2990,390
240,GM대우 알페온 EL240 프리미엄,2010,2384,251400,은색,자동,가솔린,34,5,0,6,4019,390
242,기아 뉴 오피러스 GH330 고급형 럭셔리,2008,3342,142400,검정투톤,자동,가솔린,28,5,0,2,4140,390
50,쌍용 슈퍼렉스턴 RX4 4WD 고급형,2010,1998,184000,은색투톤,자동,디젤,15,7,0,4,3382,390
7,쌍용 뉴카이런 2.0 LV6 7인승 2WD -,2007,1998,206496,흰색,자동,디젤,19,7,0,1,2533,390
