no,name,year,cc,distance,color,gear,fuel,option,seat,flooding,insurance,release,price
32,현대 싼타페CM 2.0 VGT MLX 2WD 고급형,2008,1991,160000,흰색,자동,디젤,23,7,0,7,2728,430
12,르노삼성 뉴 SM3 SE -,2009,1596,153089,은색,자동,가솔린,18,5,0,2,1550,430
17,GM대우 마티즈 크리에이티브 재즈 고급형,2010,995,88000,검정색,자동,가솔린,14,5,0,2,981,430
36,현대 i30 1.6 VVT 프리미어,2008,1591,104000,진회색,자동,가솔린,19,5,0,0,1743,430
24,현대 i30 1.6 VVT 프리미어,2008,1591,156967,은색,자동,가솔린,23,5,0,8,1685,430
86,GM대우 라세티 프리미어 SX 고급형,2009,1598,183000,흰색,자동,가솔린,21,5,0,7,1607,430
543,쉐보레 스파크 LT,2014,995,97769,보라색,자동,가솔린,17,5,0,0,1168,429
452,쉐보레 더 넥스트 스파크 1.0 LS,2016,999,90608,검정색,자동,가솔린,14,5,0,1,1036,429
119,르노삼성 SM5 노바 디젤 D,2015,1461,193607,흰색,자동,디젤,29,5,0,2,2590,420
548,현대 더 뉴 아반떼 1.6 GDi 스타일,2013,1591,162000,흰색,자동,가솔린,16,5,0,1,1395,420
572,현대 제네시스 쿠페 200 터보 P,2009,1998,115000,검정색,자동,가솔린,0,4,0,11,2641,420
604,현대 제네시스 BH330 그랜드 프라임팩,2009,3342,171000,은색,자동,가솔린,0,5,0,10,4440,420
613,쉐보레 스파크 LS 스타,2012,995,78767,검정색,자동,가솔린,13,5,0,1,1098,420
622,쉐보레 스파크 LT,2011,995,66000,흰색,자동,가솔린,14,5,0,1,1143,420
697,기아 K3 1.6 GDI 트렌디,2014,1591,63800,흰색,자동,가솔린,27,5,0,5,1837,420
122,현대 아반떼MD M16 GDi 럭셔리,2010,1591,1315518,검정색,자동,가솔린,18,5,0,3,1520,420
203,현대 엑센트 1.6 VGT 럭셔리,2011,1582,160000,흰색,자동,디젤,9,5,0,6,1429,420
234,현대 그랜드스타렉스 VAN 5인승 CVX 디럭스,2007,2497,159517,은색,자동,디젤,0,5,0,2,1983,420
515,현대 LF쏘나타 2.0 CVVL 스타일,2015,1999,170000,흰색,자동,가솔린,21,5,0,3,2204,420
12,현대 LF쏘나타 2.0 CVVL 스타일,2015,1999,170000,흰색,자동,가솔린,21,5,0,3,2204,420
161,현대 그랜드스타렉스 WAGON 11인승 CVX 프리미엄,2012,2497,336031,은색,자동,디젤,0,11,0,10,2255,420
12,기아 올 뉴 모닝 1.0 가솔린 디럭스,2012,998,77000,연두색,자동,가솔린,4,5,0,0,1000,420
31,쉐보레 스파크 LT,2011,995,65000,은색,자동,가솔린,17,5,0,0,1015,420
107,르노삼성 SM5 뉴 임프레션 LE 익스클루시브,2009,1998,102000,진주색,자동,가솔린,24,5,0,2,2460,420
152,현대 쏘나타 더 브릴리언트 2.0 CVVL 스타일,2012,1998,180687,흰색,자동,LPG,24,5,0,0,2040,420
133,기아 포르테 쿱 1.6 GDI 럭셔리,2011,1591,113562,진회색,자동,가솔린,19,5,0,4,1725,420
375,현대 그랜져TG Q270 디럭스,2008,2656,81200,은색,자동,가솔린,15,5,0,2,2771,420
37,르노삼성 트위지 인텐스 -,2018,0,12,흰색투톤,자동,전기,0,2,0,0,1500,420
9,기아 포르테 쿱 1.6 CVVT 고급형,2010,1591,152851,흰색,수동,가솔린,22,5,0,3,1813,420
155,현대 쏘나타 트랜스폼 N20 LPI 프리미어,2008,1998,91000,검정색,자동,LPG,21,5,0,3,1849,420
261,현대 싼타페 2.0 골드 디젤 4WD 최고급형,2004,1991,89000,연금색,자동,디젤,17,7,0,4,2434,420
10,현대 엑센트 1.4 VVT 스마트,2013,1396,110000,검정색,자동,가솔린,18,5,0,2,1196,419
41,르노삼성 뉴 SM5 LE -,2006,1998,133333,진주색,자동,가솔린,25,5,0,3,2220,419
427,현대 아반떼MD M16 GDi 프리미어,2010,1591,102834,흰색,자동,가솔린,0,5,0,6,1810,410
683,쉐보레 더 넥스트 스파크 1.0 LTZ,2016,999,41863,흰색,자동,가솔린,21,5,0,3,1308,410
6,현대 제네시스 쿠페 200 터보 D,2009,1998,177418,검정색,자동,가솔린,0,4,0,5,2320,410
782,기아 쏘울 1.6 2U 쿨,2009,1591,91312,베이지색,자동,가솔린,17,5,0,5,1753,409
4,기아 쏘울 1.6 2U 쿨,2009,1591,91312,베이지색,자동,가솔린,17,5,0,5,1753,409
18,쉐보레 더 넥스트 스파크 1.0 LT 플러스,2016,999,64934,파란색,자동,가솔린,0,5,0,2,1206,409
93,쉐보레 더 넥스트 스파크 1.0 LTZ,2017,999,20000,진회색,자동,가솔린,25,5,0,2,1291,400
231,르노삼성 뉴 QM5 디젤 4WD RE,2012,1995,210784,검정색,자동,디젤,30,5,0,1,3215,400
246,현대 뉴 i30 1.6 VGT 유니크,2012,1582,191508,흰색,자동,디젤,24,5,0,4,2045,400
712,기아 K7 VG240 디럭스 스페셜,2009,2359,47514,검정색,자동,가솔린,28,5,0,9,3070,400
730,현대 더 럭셔리 그랜져 Q270 럭셔리 스마트팩,2008,2656,85382,검정색,자동,가솔린,17,5,0,5,3362,400
96,쉐보레 스파크 팝 에디션 -,2014,995,29890,흰색,자동,가솔린,0,5,0,0,1218,400
143,도요타 bB 1.5,2009,1495,130000,검정색,자동,가솔린,0,5,0,4,2630,400
16,쉐보레 크루즈 1.8 LTZ 플러스,2013,1796,163353,흰색,자동,가솔린,0,5,0,3,2020,400
31,현대 NF쏘나타 트랜스폼 N20 프리미어 블랙 고급형,2008,1998,125000,진주색,자동,가솔린,21,5,0,6,2400,400
320,벤츠 E클래스 E240,2004,2597,247000,진주색,자동,가솔린,25,5,0,7,8290,400
167,벤츠 E클래스 E240,2004,2597,247000,진주색,자동,가솔린,25,5,0,7,8290,400
79,인피니티 M 35 Y50,2006,3498,142850,흰색,자동,가솔린,25,5,0,9,6270,400
83,쌍용 코란도 지프 하이디럭스 RSH 5,1995,2238,278,검정색,수동,디젤,2,5,0,3,1364,400
85,쉐보레 스파크 LPGi LS,2012,999,85200,흰색,자동,LPG,14,5,0,4,1123,400
36,쉐보레 스파크 팝 에디션 -,2014,995,29890,흰색,자동,가솔린,0,5,0,0,1218,400
108,쉐보레 크루즈 1.8 LTZ 플러스,2013,1796,163353,흰색,자동,가솔린,0,5,0,3,2020,400
291,기아 쏘렌토 2.5 TLX 4WD 최고급형,2002,2497,174000,은색,자동,디젤,9,7,0,10,2490,400
142,닛산 알티마 4세대 2.5,2010,2488,182000,진회색,자동,가솔린,23,5,0,3,3390,399
433,현대 엑센트 1.4 VVT 프리미어,2011,1396,78953,흰색,자동,가솔린,17,5,0,0,1240,399
694,쉐보레 말리부 2.0 LT,2012,1998,149648,진주색,자동,가솔린,27,5,0,0,2526,399
56,현대 뉴 i30 1.6 GDi 유니크,2012,1591,185100,은색,자동,가솔린,20,5,0,7,1845,399
271,현대 그랜저 뉴 럭셔리 Q270 럭셔리,2009,2656,117000,은색,자동,가솔린,26,5,0,7,3182,399
437,르노삼성 뉴 SM3 SE,2013,1596,133471,검정색,자동,가솔린,0,5,0,3,1630,399
490,르노삼성 올 뉴 SM7 LE 아트,2011,2495,160000,흰색,자동,가솔린,5,5,0,5,3265,399
79,현대 아반떼MD M16 GDi 럭셔리,2011,1591,99576,검정색,자동,가솔린,18,5,0,2,1520,399
121,현대 아반떼MD M16 GDi 프리미엄,2011,1591,165602,흰색,자동,가솔린,21,5,0,13,1955,399
195,크라이슬러 세브링 컨버터블 2.7,2006,2736,132605,흰색,자동,가솔린,10,4,0,8,3790,399
9,르노삼성 뉴 SM5 RE,2010,1998,160000,검정색,자동,가솔린,38,5,0,1,2650,399
218,쉐보레 스파크 LS 스타,2012,995,40665,하늘색,자동,가솔린,11,5,0,0,1098,399
67,쉐보레 스파크 LS 스타,2012,995,40665,하늘색,자동,가솔린,11,5,0,0,1098,399
16,현대 i30 1.6 VVT 프리미어,2010,1591,118000,검정색,자동,가솔린,17,5,0,4,1743,399
98,기아 뉴 스포티지 TLX 2WD 최고급형,2007,1975,149408,은색투톤,자동,가솔린,15,5,0,0,2125,399
165,현대 그랜저 뉴 럭셔리 Q270 럭셔리,2009,2656,117000,은색,자동,가솔린,26,5,0,7,3182,399
55,현대 싼타페CM 2.2 VGT SLX 2WD 최고급형,2005,2188,189166,은색,자동,디젤,23,7,0,3,3191,399
24,르노삼성 SM7 VQ35 RE 블랙,2004,3498,133000,기타색상,자동,가솔린,0,5,0,7,3755,399
26,현대 엑센트 1.6 VGT 프리미어,2011,1582,260000,은색,자동,디젤,15,5,0,3,1520,399
71,현대 뉴베르나 4도어 1.4 디럭스 -,2009,1399,62000,은색,자동,가솔린,9,5,0,8,1076,399
91,르노삼성 SM5 뉴 임프레션 LE -,2007,1998,171013,회색,자동,가솔린,19,5,0,0,2390,399
122,현대 그랜져TG L330 모젠 탑,2005,3342,86329,은색,자동,가솔린,30,5,0,3,3862,399
317,현대 그랜져TG Q270 디럭스,2006,2656,180005,진주색,자동,가솔린,19,5,0,7,2771,399
351,현대 i30 1.6 VGT 프리미어,2007,1582,212608,청색,자동,디젤,23,5,0,5,2088,399
12,GM대우 마티즈 크리에이티브 그루브 스타,2009,995,80900,흰색,자동,가솔린,18,5,0,3,1089,399
25,현대 그랜져TG Q270 디럭스,2006,2656,180955,검정색,자동,가솔린,0,5,0,9,2771,399
3,기아 쏘렌토 2.5 TLX 4WD 최고급형,2003,2497,163000,흰색투톤,자동,디젤,15,7,0,0,2530,399
14,GM대우 라세티 프리미어 디젤 SX 고급형,2010,1991,146700,흰색,수동,디젤,19,5,0,1,1937,398
92,기아 포르테 1.6 GDI 럭셔리,2011,1591,103000,연두색,자동,가솔린,21,5,0,1,1632,395
141,기아 레이 1.0 가솔린 프레스티지,2013,998,92369,검정색,자동,가솔린,24,5,0,1,1490,395
97,기아 더 뉴 모닝 1.0 가솔린 럭셔리,2016,998,59000,검정색,자동,가솔린,29,5,0,2,1190,390
109,현대 아반떼MD M16 GDi 프리미엄,2012,1591,33000,흰색,자동,가솔린,32,5,0,2,1955,390
198,현대 뉴스타렉스 점보 CRDI 12인승 2WD GRX 멀티 고급형,2005,2497,156698,노란색,자동,디젤,0,12,0,1,1726,390
335,기아 뉴 카렌스 2.0 LPI GLX 최고급형,2008,1998,105097,검정색,자동,LPG,17,7,0,4,1940,390
434,기아 올 뉴 모닝 1.0 가솔린 디럭스 스페셜,2012,998,106081,검정색,자동,가솔린,15,5,0,10,1050,390
64,기아 레이 1.0 가솔린 프레스티지,2012,998,137000,청옥색,자동,가솔린,27,5,0,3,1495,390
102,기아 올 뉴 모닝 1.0 가솔린 럭셔리 스포츠,2013,998,48000,진주색,자동,가솔린,26,5,0,5,1105,390
253,현대 제네시스 쿠페 200 터보 P,2009,1998,95389,빨간색,자동,가솔린,0,4,0,11,2641,390
405,르노삼성 SM7 뉴 아트 LE23,2009,2349,109277,흰색,자동,가솔린,33,5,0,3,3020,390
412,쉐보레 스파크 LT,2012,995,83012,흰색,자동,가솔린,18,5,0,3,1143,390
233,쌍용 슈퍼렉스턴 RX6 4WD 고급형,2009,2696,247700,은색,자동,디젤,24,7,0,5,2990,390
240,GM대우 알페온 EL240 프리미엄,2010,2384,251400,은색,자동,가솔린,34,5,0,6,4019,390
242,기아 뉴 오피러스 GH330 고급형 럭셔리,2008,3342,142400,검정투톤,자동,가솔린,28,5,0,2,4140,390
50,쌍용 슈퍼렉스턴 RX4 4WD 고급형,2010,1998,184000,은색투톤,자동,디젤,15,7,0,4,3382,390
7,쌍용 뉴카이런 2.0 LV6 7인승 2WD -,2007,1998,206496,흰색,자동,디젤,19,7,0,1,2533,390
44,기아 포르테 쿱 1.6 CVVT 고급형,2010,1591,79997,파란색,자동,가솔린,21,5,0,5,1813,390
14,쌍용 뉴카이런 2.0 LV6 7인승 2WD -,2007,1998,206496,흰색,자동,디젤,19,7,0,1,2533,390
215,기아 쏘울 1.6 2U 디젤 고급형,2009,1582,141000,진회색,자동,디젤,20,5,0,12,1836,390
260,기아 뉴 페이스 카렌스 2.0 LPI GX 최고급형,2010,1998,175222,은색,자동,LPG,12,7,0,5,1812,390
293,현대 그랜져TG L330 탑,2007,3342,222844,검정색,자동,가솔린,18,5,0,2,3577,390
11,쌍용 뉴코란도 290SR 소프트 탑 디젤 최고급형,2000,2874,244675,흰색투톤,자동,디젤,0,4,0,4,2406,390
40,GM대우 윈스톰 LT 7인승 2WD 기본형,2007,1991,150740,은색,자동,디젤,9,7,0,6,2384,390
40,기아 뉴 프라이드 1.6 CVVT 4도어 SLX,2009,1599,104511,흰색,자동,가솔린,0,5,0,3,1081,390
3,쌍용 액티언 스포츠 AX5 2WD 패션,2007,1998,185336,은색투톤,자동,디젤,0,5,0,3,2220,390
10,현대 NF쏘나타 N20 럭셔리 고급형,2006,1998,232986,검정색,자동,가솔린,21,5,0,11,2023,390
4,기아 로체 이노베이션 2.0 LX 기본형,2008,2000,113050,은색,수동,가솔린,12,5,0,2,1936,390
47,쉐보레 스파크 LT -,2014,995,83057,노란색,자동,가솔린,15,5,0,4,1168,390
124,르노삼성 뉴 SM5 LE -,2005,1998,180525,검정색,자동,가솔린,23,5,0,5,2110,390
134,현대 싼타페CM 2.2 VGT MLX 2WD 고급형,2006,2188,227784,은색,자동,디젤,11,7,0,0,2879,390
51,르노삼성 뉴 SM5 LPLi 장애우용 SE 플러스,2006,1998,164441,검정색,자동,LPG,19,5,0,6,2120,390
22,르노삼성 뉴 SM5 LPLi 장애우용 SE 플러스,2006,1998,164441,검정색,자동,LPG,19,5,0,6,2120,390
468,현대 그랜드스타렉스 WAGON 12인승 CVX 럭셔리,2009,2497,140000,은색,수동,디젤,3,12,0,4,2270,389
164,기아 더 뉴 모닝 밴 고급형,2015,998,79000,흰색,자동,가솔린,8,2,0,0,1075,388
70,기아 뉴모닝 LX 고급형 블랙프리미엄,2009,999,30800,빨간색,자동,가솔린,6,5,0,3,833,388
209,GM대우 토스카 L6 2.0 CDX 다크그레이 고급형,2007,1993,86400,은색,자동,가솔린,18,5,0,3,2281,388
3,현대 아반떼MD M16 GDi 모던,2013,1600,58159,흰색,자동,가솔린,31,5,0,0,1860,380
680,기아 더 뉴 모닝 1.0 가솔린 럭셔리,2015,998,35356,진주색,자동,가솔린,22,5,0,1,1190,380
753,현대 그랜저 뉴 럭셔리 Q270 디럭스,2009,2656,95105,검정색,자동,가솔린,22,5,0,3,2985,380
128,르노삼성 뉴 SM5 SE,2012,1998,102117,흰색,자동,LPG,27,5,0,6,2253,380
281,쌍용 코란도 C 시크 2WD,2011,1998,111561,흰색,자동,디젤,11,5,0,4,1995,380
337,현대 베라크루즈 4WD 300VXL,2006,2959,366000,흰색,자동,디젤,0,7,0,4,4168,380
510,현대 쏘나타 하이브리드 2.0 HEV 프리미어,2012,1999,150000,검정색,자동,가솔린,13,5,0,0,3118,380
7,현대 쏘나타 하이브리드 2.0 HEV 프리미어,2012,1999,150000,검정색,자동,가솔린,13,5,0,0,3118,380
43,현대 제네시스 BH330 럭셔리 프라임팩,2008,3342,280000,검정색,자동,가솔린,32,5,0,1,4898,380
7,현대 NF쏘나타 트랜스폼 N20 스마트 블랙,2009,1998,116890,검정색,자동,가솔린,23,5,0,5,2253,380
73,기아 포르테 쿱 1.6 GDI 프레스티지,2011,1591,169000,검정색,자동,가솔린,20,5,0,3,1897,380
17,쌍용 뉴카이런 2.0 LV6 7인승 4WD,2009,1998,123000,흰색,자동,디젤,23,7,0,2,2760,380
229,기아 올 뉴 모닝 1.0 가솔린 디럭스 스페셜,2011,998,64237,은색,자동,가솔린,15,5,0,1,1050,380
77,기아 올 뉴 모닝 1.0 가솔린 디럭스 스페셜,2011,998,64237,은색,자동,가솔린,15,5,0,1,1050,380
8,쌍용 액티언 스포츠 AX5 2WD 클럽,2008,1998,192946,흰색투톤,자동,디젤,0,5,0,3,2096,380
67,기아 뉴 오피러스 GH380 프리미엄,2007,3778,229670,검정색,자동,가솔린,29,5,0,5,5580,380
111,현대 아반떼MD M16 GDi 모던,2013,1600,58159,흰색,자동,가솔린,31,5,0,0,1860,380
13,쌍용 액티언 스포츠 AX5 2WD 클럽,2008,1998,192946,흰색투톤,자동,디젤,0,5,0,3,2096,380
49,르노삼성 QM5 디젤 2WD RE -,2008,1995,156000,진회색,자동,디젤,5,5,0,3,2840,380
114,르노삼성 SM5 뉴 임프레션 SE -,2009,1998,163704,검정색,자동,가솔린,23,5,0,0,2100,380
151,현대 i30 1.6 VGT 럭셔리,2008,1582,167286,흰색,자동,디젤,20,5,0,0,1803,380
181,현대 그랜져TG Q270 LPI 모범형 패키지 2,2006,2656,198229,은색,자동,LPG,21,5,0,6,2420,380
79,기아 뉴모닝 LX 고급형,2008,999,31000,은색,자동,가솔린,7,5,0,1,787,380
106,GM대우 마티즈 크리에이티브 팝 일반형,2010,998,39000,갈색,수동,가솔린,1,5,0,0,906,380
145,현대 뉴그랜져XG S25 기본형,2004,2493,116000,검정색,자동,가솔린,21,5,0,3,2582,380
23,현대 그랜져TG Q270 LPI 모범형,2006,2656,221312,검정색,자동,LPG,0,5,0,0,2195,380
28,쌍용 액티언 스포츠 AX5 2WD 클럽,2008,1998,192967,흰색,자동,디젤,0,5,0,3,2096,380
34,기아 뉴모닝 SLX 고급형 블랙 프리미엄,2008,999,84186,은색,자동,가솔린,0,5,0,1,881,380
69,현대 아반떼HD 1.6 VVT S16 럭셔리,2007,1591,151246,은색,자동,가솔린,0,5,0,2,1365,380
21,현대 아반떼HD 1.6 VVT E16 디럭스,2007,1591,129335,은색,자동,가솔린,0,5,0,3,1230,380
16,현대 에쿠스 JS 300 최고급형,2002,2972,306000,진주색,자동,가솔린,16,5,0,3,4890,380
373,현대 NF쏘나타 N20 럭셔리 기본형,2007,1998,139576,은색,자동,가솔린,14,5,0,4,1919,380
482,현대 아반떼MD M16 GDi 프리미어,2011,1591,120000,흰색,자동,가솔린,7,5,0,8,1810,379
583,현대 YF쏘나타 2.0 Y20 프리미어 고급형,2009,1998,144000,흰색,자동,가솔린,28,5,0,5,2490,370
667,기아 레이 1.0 가솔린 프레스티지,2012,998,152062,베이지색,자동,가솔린,27,5,0,3,1495,370
148,현대 NF쏘나타 트랜스폼 N20 LPI 럭셔리,2007,1998,125185,검정색,자동,LPG,16,5,0,1,1660,370
289,현대 뉴 i30 1.6 GDi 유니크,2011,1591,150000,진회색,자동,가솔린,24,5,0,11,1845,370
511,쌍용 액티언 스포츠 AX7 4WD 패션,2008,1998,130000,검정색,자동,디젤,10,5,0,4,2390,370
8,쌍용 액티언 스포츠 AX7 4WD 패션,2008,1998,130000,검정색,자동,디젤,10,5,0,4,2390,370
18,기아 로체 이노베이션 2.0 LEX 최고급형,2010,1998,86500,흰색,자동,가솔린,25,5,0,5,2239,370
30,르노삼성 뉴 SM3 RE 썸머 에디션,2012,1598,147000,흰색,자동,가솔린,26,5,0,7,1940,370
195,쉐보레 스파크 LT,2011,995,44212,하늘색,자동,가솔린,12,5,0,2,1143,370
42,쉐보레 스파크 LT,2011,995,44212,하늘색,자동,가솔린,12,5,0,2,1143,370
4,현대 엑센트 1.4 VVT 프리미어,2012,1396,143654,흰색,자동,가솔린,18,5,0,3,1240,370
4,현대 엑센트 1.4 VVT 프리미어,2012,1396,143654,흰색,자동,가솔린,18,5,0,3,1240,370
139,기아 올 뉴 모닝 1.0 가솔린 럭셔리,2013,998,82800,흰색,자동,가솔린,18,5,0,7,1176,370
77,현대 아반떼HD 1.6 VVT E16 디럭스,2007,1591,143420,은색,자동,가솔린,0,5,0,1,1230,370
69,현대 뉴 투스카니 2.0 GT 기본형,2007,1975,122124,진회색,수동,가솔린,12,4,0,3,1569,370
185,GM대우 토스카 L6 2.0 SX 다크그레이,2006,1993,160415,흰색,자동,가솔린,25,5,0,7,2167,370
207,현대 그랜져TG L330 탑 메모리팩,2005,3342,174372,은색,자동,가솔린,28,5,0,3,3684,370
354,현대 쏘나타 트랜스폼 N20 럭셔리 -,2008,1998,159000,은색,자동,가솔린,15,5,0,4,1905,370
769,기아 쏘울 1.6 2U 최고급형,2008,1591,118018,진주색,자동,가솔린,16,5,0,7,1668,369
29,현대 i30 1.6 VVT 프리미어,2008,1591,84636,은색,자동,가솔린,4,5,0,4,1743,369
445,르노삼성 뉴 SM5 LE,2010,1998,116852,은색,자동,가솔린,30,5,0,11,2530,369
314,기아 옵티마 리갈 R20 고급형,2004,1997,79900,검정색,자동,가솔린,14,5,0,5,1738,369
334,GM대우 라세티 프리미어 CDX 고급형,2011,1796,128952,흰색,자동,가솔린,22,5,0,2,1821,365
185,GM대우 라세티 프리미어 CDX 고급형,2011,1796,128952,흰색,자동,가솔린,22,5,0,2,1821,365
671,기아 K5 2.0 프레스티지,2010,1999,78000,흰색,자동,가솔린,21,5,0,2,2595,360
720,기아 뉴 오피러스 GH330 스페셜,2007,3342,126793,흰색,자동,가솔린,0,5,0,3,3640,360
23,현대 NF쏘나타 트랜스폼 N20 트랜스폼,2008,1998,78748,검정색,자동,가솔린,0,5,0,6,1967,360
359,쉐보레 스파크 LT,2012,995,96076,검정색,자동,가솔린,15,5,0,11,1143,360
462,현대 아반떼 LPi 하이브리드 1.6 HDE Ⅲ 기본형,2009,1591,100000,흰색,자동,LPG,18,5,0,1,2467,360
518,현대 YF쏘나타 2.0 CVVL 프리미어,2010,1998,130000,검정색,자동,가솔린,13,5,0,6,2580,360
15,현대 YF쏘나타 2.0 CVVL 프리미어,2010,1998,130000,검정색,자동,가솔린,13,5,0,6,2580,360
21,기아 K7 VG350 노블레스,2010,3470,138000,은색,자동,가솔린,35,5,0,3,3870,360
88,기아 올 뉴 모닝 1.0 가솔린 럭셔리,2012,998,102441,진회색,자동,가솔린,24,5,0,4,1176,360
97,현대 아반떼MD M16 GDi 럭셔리,2011,1591,156147,검정색,자동,가솔린,20,5,0,3,1520,360
109,기아 쏘울 1.6 스마트,2010,1591,91797,흰색,자동,가솔린,16,5,0,4,1415,360
158,현대 i30 1.6 VVT 프리미어,2009,1591,145871,흰색,자동,디젤,3,5,0,9,1685,360
294,르노삼성 SM7 뉴 아트 RE35,2011,3342,160000,검정색,자동,가솔린,30,5,0,7,3760,360
6,현대 i30 1.6 VVT 프리미어,2009,1591,145871,흰색,자동,디젤,3,5,0,9,1685,360
142,르노삼성 SM7 뉴 아트 RE35,2011,3342,160000,검정색,자동,가솔린,30,5,0,7,3760,360
6,기아 뉴 프라이드 1.4 DOHC 4도어 LX,2009,1399,65000,은색투톤,자동,가솔린,0,5,0,1,1009,360
19,르노삼성 뉴 SM5 SE,2010,1998,64000,은색,자동,가솔린,24,5,0,0,2240,360
42,기아 뉴 프라이드 1.4 DOHC 4도어 LX,2009,1399,65000,은색투톤,자동,가솔린,0,5,0,1,1009,360
289,쌍용 액티언 CX5 2WD 최고급형,2008,1998,170667,은색투톤,자동,디젤,14,5,0,6,2098,360
10,기아 그랜드카니발 GLX 최고급형,2007,2902,195434,청색,자동,디젤,13,11,0,5,2510,360
115,쌍용 뉴카이런 2.0 LV6 5인승 4WD -,2008,1998,228636,흰색,자동,디젤,17,5,0,0,2700,360
125,기아 뉴모닝 SLX 고급형 블랙 프리미엄,2009,999,72695,은색,자동,가솔린,0,5,0,0,881,360
5,기아 뉴모닝 SLX 고급형 블랙 프리미엄,2009,999,72695,은색,자동,가솔린,0,5,0,0,881,360
